Flow Duration,Total Fwd Packets,Total Backward Packets,Flow Bytes/s,Flow Packets/s,SYN Flag Count,ACK Flag Count,Label
21131,42,53,86517,756,0,42,DDoS
95754,29,85,3118,846,0,46,DDoS
76969,79,17,1663,274,9,42,DDoS
16038,93,40,63408,590,5,22,DDoS
53327,4,13,52786,454,4,29,DDoS
94718,82,52,82271,148,0,29,DDoS
78064,57,58,20158,876,9,42,DDoS
22281,49,96,32087,740,2,2,DDoS
55189,44,37,89114,205,6,23,DDoS
49511,80,79,54121,83,8,48,DDoS
9605,75,76,20874,624,8,36,DDoS
2381,14,61,84443,234,5,12,DDoS
67634,3,79,41821,644,2,41,DDoS
20810,62,34,61582,111,0,31,DDoS
25322,64,70,23787,273,2,36,DDoS
42869,45,17,65703,954,9,11,DDoS
33955,82,20,22705,929,1,7,DDoS
62388,58,73,70381,170,4,23,DDoS
11207,20,59,45653,242,7,43,DDoS
88329,58,69,83018,500,4,15,DDoS
68628,89,87,92626,796,0,31,DDoS
29220,57,33,87217,779,2,33,DDoS
85050,77,78,33252,320,4,34,DDoS
75085,68,17,74332,660,6,31,DDoS
23031,78,57,73799,236,4,49,DDoS
71721,97,83,63185,282,9,16,DDoS
81807,92,97,79313,947,4,1,DDoS
72312,52,1,42538,326,6,25,DDoS
60766,37,13,21343,908,7,43,DDoS
13449,8,27,81398,95,7,16,DDoS
90833,44,70,42232,300,6,37,DDoS
57699,98,59,54106,478,2,48,DDoS
82253,5,6,82227,738,1,1,DDoS
47092,69,97,54079,880,0,7,DDoS
64671,31,94,26028,587,5,45,DDoS
11350,45,99,43135,778,8,5,DDoS
97158,9,23,32066,656,2,8,DDoS
69487,32,10,99717,413,4,0,DDoS
18622,33,51,84470,436,8,4,DDoS
71263,67,19,21910,384,8,38,DDoS
54117,30,51,8141,911,6,8,DDoS
59394,76,92,46950,576,3,13,DDoS
24782,29,87,56723,877,1,26,DDoS
29454,3,68,17225,764,1,8,DDoS
68904,90,84,88123,261,3,35,DDoS
16592,57,83,33959,542,0,28,DDoS
23173,30,42,50192,316,3,19,DDoS
34204,9,91,80711,439,5,14,DDoS
36596,26,57,11051,684,5,35,DDoS
35324,2,98,72428,877,6,2,DDoS
62202,62,68,4449,273,4,22,DDoS
90400,3,38,42095,77,8,45,DDoS
31750,46,62,78929,116,1,8,DDoS
77112,68,7,30190,409,1,29,DDoS
17566,25,71,98069,588,3,18,DDoS
8190,51,50,27141,208,3,37,DDoS
89607,13,52,24908,201,3,2,DDoS
39333,44,26,33322,523,0,49,DDoS
81905,35,26,51710,778,3,47,DDoS
90571,55,19,15012,451,4,2,DDoS
2589,87,9,35889,10,8,33,DDoS
26235,9,61,18412,367,2,1,DDoS
1159,2,20,97150,124,2,26,DDoS
13145,61,50,25657,912,4,22,DDoS
81909,41,80,6656,609,9,41,DDoS
32921,44,81,9967,206,5,31,DDoS
17237,64,22,85958,990,2,46,DDoS
9244,31,13,16764,613,0,34,DDoS
15743,47,12,16873,283,9,39,DDoS
98102,2,10,95485,865,7,17,DDoS
47101,96,65,52030,169,0,26,DDoS
85227,82,96,68807,182,1,10,DDoS
57378,77,30,2607,554,2,38,DDoS
72126,69,8,20523,467,5,18,DDoS
57071,58,21,49447,594,3,24,DDoS
72121,44,22,50757,442,3,6,DDoS
75763,74,18,94526,938,8,30,DDoS
94814,56,66,70201,490,5,1,DDoS
13237,43,48,82844,464,1,37,DDoS
16649,89,44,72388,205,6,4,DDoS
38713,34,9,6462,805,2,13,DDoS
74463,30,67,32795,608,8,17,DDoS
46409,71,54,70806,318,5,35,DDoS
49766,70,26,49465,745,7,3,DDoS
47154,55,85,62109,565,0,23,DDoS
8016,67,94,91027,857,1,12,DDoS
80563,13,92,51528,503,5,20,DDoS
49688,3,26,37230,448,2,32,DDoS
90678,26,34,49242,659,0,19,DDoS
55238,57,8,66883,791,5,4,DDoS
59608,24,10,99366,368,4,23,DDoS
90081,53,48,2783,45,8,34,DDoS
32897,70,55,29390,43,5,29,DDoS
51961,43,54,9417,97,4,27,DDoS
69703,60,78,73102,667,0,44,DDoS
45757,58,40,18426,25,0,6,DDoS
27917,49,15,31750,754,0,41,DDoS
23736,42,81,59188,430,6,34,DDoS
28990,76,18,11872,562,5,29,DDoS
63551,66,96,95231,776,4,33,DDoS
59161,11,23,49086,802,3,38,DDoS
80623,98,62,67770,135,7,8,DDoS
23440,90,46,95368,17,7,11,DDoS
36205,18,87,84514,481,4,28,DDoS
81811,85,99,89177,477,3,9,DDoS
56103,52,39,93663,889,1,26,DDoS
71812,46,15,35720,871,6,18,DDoS
42627,44,53,19079,861,4,12,DDoS
20008,22,88,18338,519,2,41,DDoS
72274,53,64,4291,411,8,36,DDoS
33402,59,63,75084,845,8,31,DDoS
54384,94,92,50393,185,9,14,DDoS
6793,30,80,94558,749,7,20,DDoS
6571,8,16,70770,975,0,2,DDoS
97867,98,70,27720,844,2,7,DDoS
17209,57,66,14368,923,1,5,DDoS
91930,73,13,55313,376,3,28,DDoS
44148,20,47,48969,497,1,18,DDoS
92218,25,9,49838,27,7,16,DDoS
3224,19,63,9734,65,0,9,DDoS
49695,5,34,13197,928,3,32,DDoS
33441,75,81,69895,44,4,12,DDoS
40129,79,91,57831,911,9,26,DDoS
63368,72,29,59073,639,3,41,DDoS
93122,83,37,73925,803,7,11,DDoS
45760,87,43,81488,775,1,1,DDoS
24478,27,86,95611,734,8,9,DDoS
72854,40,64,85475,582,1,20,DDoS
95230,96,24,51302,609,1,22,DDoS
86716,26,71,16624,792,1,0,DDoS
13180,27,34,68271,356,9,32,DDoS
99538,62,48,25315,41,7,25,DDoS
16372,83,12,18422,917,2,14,DDoS
30796,50,23,40137,142,9,21,DDoS
59272,42,79,73663,585,9,24,DDoS
90963,29,97,49232,208,7,0,DDoS
99826,39,13,79142,265,6,25,DDoS
94635,60,87,33743,351,9,20,DDoS
55040,41,96,16636,676,3,40,DDoS
76357,33,45,91884,984,6,23,DDoS
72368,83,99,11108,240,7,38,DDoS
79356,83,65,74634,310,5,15,DDoS
17211,97,47,37180,556,5,31,DDoS
6842,16,58,19883,35,2,15,DDoS
64115,23,5,45400,544,4,12,DDoS
67852,7,77,46999,662,9,41,DDoS
46968,26,5,48951,483,1,31,DDoS
18508,96,60,8160,396,4,49,DDoS
23005,12,96,56262,294,4,40,DDoS
55575,72,21,20929,459,6,43,DDoS
81742,5,24,84133,329,3,23,DDoS
19971,92,18,12123,165,5,12,DDoS
26599,69,21,29357,480,8,10,DDoS
88592,49,54,71496,429,3,14,DDoS
67914,26,10,34556,122,5,9,DDoS
68055,5,24,84791,911,8,41,DDoS
88697,22,85,62934,660,9,40,DDoS
6355,79,89,79886,431,0,2,DDoS
55120,13,60,31881,895,7,15,DDoS
75619,28,57,19409,939,0,43,DDoS
39342,33,23,56416,730,3,16,DDoS
86992,23,22,99171,844,2,24,DDoS
79860,97,68,68982,885,3,29,DDoS
3257,18,34,31657,951,6,46,DDoS
28364,30,70,87743,607,8,34,DDoS
25972,26,28,49951,294,8,36,DDoS
27654,16,95,9752,581,9,12,DDoS
81769,77,99,14440,63,0,23,DDoS
82423,39,39,45864,614,9,37,DDoS
30320,33,42,50691,334,0,25,DDoS
21808,26,23,73035,979,8,8,DDoS
53389,48,70,87675,467,3,18,DDoS
96690,65,80,81303,894,2,27,DDoS
35773,38,2,23343,274,8,6,DDoS
52168,2,24,94248,391,4,44,DDoS
28747,6,17,20673,222,5,21,DDoS
77396,46,65,60954,342,0,29,DDoS
84692,50,70,55698,19,0,36,DDoS
58505,38,69,96024,367,6,15,DDoS
86896,88,60,27520,212,9,35,DDoS
19135,18,50,16784,717,7,4,DDoS
91887,27,93,39079,67,7,28,DDoS
97035,41,12,45220,503,6,22,DDoS
48377,72,47,21491,519,8,5,DDoS
24554,92,67,49720,777,0,35,DDoS
63491,74,65,15718,232,1,32,DDoS
56621,17,27,36597,378,2,48,DDoS
59283,62,48,62217,701,4,40,DDoS
86140,29,88,99351,427,3,15,DDoS
17923,58,62,27832,883,3,33,DDoS
48591,70,44,55818,556,7,42,DDoS
63261,78,19,98398,880,7,25,DDoS
55336,22,59,13864,112,6,36,DDoS
75083,6,8,89378,170,0,12,DDoS
61948,26,55,9177,209,9,16,DDoS
34002,39,47,47115,169,3,31,DDoS
81098,12,2,57210,704,0,31,DDoS
74016,99,94,52954,874,4,27,DDoS
27672,14,94,12844,145,2,28,DDoS
5213,22,39,75130,951,2,24,DDoS
11293,51,45,14418,407,3,46,DDoS
56860,23,32,35854,747,1,21,DDoS
63507,48,65,89644,401,6,26,DDoS
58134,71,38,76955,764,3,43,DDoS
3100,50,77,89075,115,4,37,DDoS
62997,89,11,44950,592,1,19,DDoS
29172,13,10,66227,598,5,44,DDoS
21132,85,59,13835,63,8,49,DDoS
19199,10,90,18533,286,7,23,DDoS
37609,55,55,96051,120,7,46,DDoS
43965,9,20,88858,233,1,46,DDoS
9016,79,81,11223,84,3,7,DDoS
40779,52,17,11273,515,7,13,DDoS
32881,2,68,34519,23,0,38,DDoS
83594,25,5,25160,980,7,13,DDoS
25472,13,60,75385,779,2,4,DDoS
52813,98,23,92192,491,7,46,DDoS
37021,51,46,49988,198,5,20,DDoS
55131,58,52,11348,373,6,14,DDoS
25087,34,10,84460,248,1,35,DDoS
13828,35,46,68519,410,0,32,DDoS
62610,3,28,91426,855,5,16,DDoS
97664,59,97,15629,994,2,19,DDoS
2401,70,43,50056,313,3,0,DDoS
86179,48,26,12273,100,8,15,DDoS
16193,64,55,98275,401,2,44,DDoS
93389,19,48,41416,193,1,17,DDoS
45864,67,29,8894,26,1,9,DDoS
21307,82,27,47073,974,1,22,DDoS
20611,73,18,46693,21,5,17,DDoS
44791,76,60,52466,175,1,48,DDoS
12950,5,74,25343,155,6,8,DDoS
77240,67,69,44095,291,6,45,DDoS
78403,11,74,32174,558,6,29,DDoS
3745,94,21,51801,591,1,12,DDoS
56243,68,24,73436,178,6,30,DDoS
4866,69,3,70336,856,9,45,DDoS
33245,1,95,43926,179,7,42,DDoS
45724,91,62,73590,774,7,12,DDoS
72354,92,2,39827,355,1,31,DDoS
52374,63,66,45775,508,4,16,DDoS
31116,29,42,42201,469,5,2,DDoS
82029,82,34,30373,306,8,0,DDoS
94574,12,42,28525,952,5,4,DDoS
21447,77,20,73651,151,9,31,DDoS
31431,41,97,97643,906,5,24,DDoS
18908,2,68,31486,794,9,44,DDoS
30336,37,45,79604,746,9,4,DDoS
41992,45,75,19640,704,5,36,DDoS
56350,80,42,98694,742,8,22,DDoS
70561,48,47,62455,62,9,11,DDoS
52955,24,5,37136,127,6,33,DDoS
62240,99,89,63425,374,0,22,DDoS
21093,22,49,57539,680,0,15,DDoS
7155,11,37,82664,967,3,48,DDoS
47607,58,34,25942,145,1,4,DDoS
34487,46,73,69363,423,2,43,DDoS
56668,29,70,59596,86,6,46,DDoS
21963,35,18,82526,857,6,27,DDoS
51124,15,78,36255,971,2,5,DDoS
53870,60,19,63129,566,1,12,DDoS
57547,95,78,86523,27,0,42,DDoS
65110,42,40,63286,876,8,29,DDoS
54554,43,17,87437,950,9,25,DDoS
21936,80,60,17277,412,2,16,DDoS
5426,74,99,2643,214,8,8,DDoS
89839,49,93,24729,508,3,15,DDoS
28606,64,42,87623,333,9,48,DDoS
48832,32,81,22818,604,5,17,DDoS
29151,64,72,66555,571,6,12,DDoS
80303,2,65,99979,290,9,28,DDoS
12308,24,53,54629,175,5,42,DDoS
63522,87,7,56438,252,0,44,DDoS
46671,66,5,10457,898,5,23,DDoS
91306,38,24,60629,488,5,44,DDoS
95108,31,28,34922,173,4,43,DDoS
3204,26,62,10820,333,2,45,DDoS
93769,29,17,33750,577,9,12,DDoS
88265,67,20,38790,560,2,24,DDoS
32131,78,3,89405,840,9,40,DDoS
53428,25,37,35421,649,6,45,DDoS
34870,48,90,69038,912,7,0,DDoS
50067,65,15,83201,643,2,8,DDoS
59585,53,51,63325,768,2,3,DDoS
22607,67,48,26600,707,6,27,DDoS
25968,90,8,30394,217,9,11,DDoS
99934,18,13,80622,324,6,23,DDoS
12908,9,48,37171,313,8,45,DDoS
27423,38,3,62526,910,5,8,DDoS
75707,87,65,14149,248,6,34,DDoS
79257,21,73,31394,736,9,37,DDoS
62215,65,31,15396,813,0,34,DDoS
56835,21,26,24324,233,6,32,DDoS
50429,27,81,48198,97,1,34,DDoS
83152,70,56,83705,546,6,45,DDoS
39458,44,34,92779,438,2,19,DDoS
47169,28,9,32016,229,8,1,DDoS
8659,45,62,4194,284,4,43,DDoS
61614,17,13,33398,656,6,25,DDoS
78240,40,69,5789,963,7,41,DDoS
33793,3,41,86695,754,1,12,DDoS
47473,76,77,65967,986,0,29,DDoS
97762,76,1,62134,75,6,31,DDoS
90388,66,89,71886,601,5,35,DDoS
98618,46,47,99837,432,5,18,DDoS
89330,86,4,25977,264,1,21,DDoS
56751,87,63,1129,134,2,0,DDoS
79915,30,52,60683,155,3,10,DDoS
55254,69,10,46331,624,2,25,DDoS
8006,9,28,35626,394,1,47,DDoS
75218,85,6,49503,456,2,18,DDoS
66344,11,27,28549,396,5,18,DDoS
34840,69,12,13342,392,8,11,DDoS
33430,99,62,37417,286,3,2,DDoS
24091,91,52,77514,391,5,17,DDoS
33983,66,48,53249,133,0,48,DDoS
24989,88,67,53664,935,5,4,DDoS
76451,31,46,9833,276,2,47,DDoS
19990,33,97,61658,799,8,23,DDoS
91270,39,74,30473,120,3,13,DDoS
81360,94,95,1737,390,6,37,DDoS
37081,46,15,95965,834,3,2,DDoS
12033,37,71,47647,610,5,5,DDoS
17241,92,36,65054,908,6,11,DDoS
6939,60,14,2299,167,1,10,DDoS
48562,31,78,64281,737,9,38,DDoS
36063,11,3,66875,905,5,25,DDoS
77721,87,67,33920,822,7,0,DDoS
28045,2,86,55836,557,5,15,DDoS
45769,27,19,43381,608,1,47,DDoS
48118,99,99,85971,127,3,48,DDoS
85703,2,76,99730,337,0,46,DDoS
22625,21,54,57298,969,6,8,DDoS
28076,58,69,25509,703,7,4,DDoS
65805,5,10,43095,77,9,7,DDoS
45605,52,33,52524,443,1,20,DDoS
85565,45,13,67909,368,9,32,DDoS
89509,85,99,73618,680,4,38,DDoS
40121,93,51,26532,806,7,42,DDoS
66101,20,32,61285,452,7,19,DDoS
32433,61,75,19866,173,4,44,DDoS
44309,38,24,8593,982,7,21,DDoS
68468,20,35,10495,370,5,12,DDoS
45254,25,83,8837,594,4,38,DDoS
68293,2,70,77708,128,3,10,DDoS
97258,32,40,19680,862,4,17,DDoS
38853,26,54,56476,204,3,29,DDoS
39405,70,44,31346,610,0,32,DDoS
67652,41,62,24412,866,2,43,DDoS
44527,67,99,89399,597,7,2,DDoS
78227,97,68,31804,742,6,0,DDoS
1492,1,33,66206,660,6,35,DDoS
94418,51,77,11934,893,2,5,DDoS
9811,5,56,31723,916,8,36,DDoS
94344,13,36,21405,250,5,28,DDoS
25272,19,54,19748,518,7,10,DDoS
94935,12,19,71766,675,7,12,DDoS
73010,48,43,47413,574,2,10,DDoS
93492,25,12,23354,151,3,37,DDoS
48153,57,11,75490,841,5,24,DDoS
55110,35,70,89675,985,1,14,DDoS
14979,76,12,18388,915,6,12,DDoS
29328,94,91,37523,40,1,41,DDoS
13867,5,41,58693,232,4,32,DDoS
60234,98,25,36732,813,3,12,DDoS
26851,22,3,42646,275,8,37,DDoS
32279,77,3,22021,291,1,23,DDoS
97063,57,84,94238,797,6,19,DDoS
74402,47,28,53776,390,6,43,DDoS
16449,54,23,20116,565,6,16,DDoS
77221,3,48,73009,71,0,49,DDoS
90080,53,67,89271,722,7,23,DDoS
6451,84,42,77620,856,1,25,DDoS
88178,31,88,45771,530,4,39,DDoS
42316,69,40,29756,80,1,31,DDoS
64064,88,6,83604,611,4,28,DDoS
64761,33,20,95452,545,6,13,DDoS
39870,72,11,3919,149,5,36,DDoS
97566,88,96,24550,325,4,21,DDoS
31873,50,27,37524,349,3,33,DDoS
59627,84,21,55606,897,7,26,DDoS
67155,16,13,69819,599,7,27,DDoS
26372,76,86,71227,735,0,21,DDoS
4642,77,35,24212,537,9,42,DDoS
29001,39,47,41118,550,1,2,DDoS
35064,89,86,29602,425,2,21,DDoS
95826,46,28,18540,476,0,47,DDoS
15122,96,21,36829,384,2,20,DDoS
25820,88,18,57309,300,9,15,DDoS
69431,47,31,66403,52,7,8,DDoS
56745,44,60,72455,873,3,12,DDoS
51081,9,37,23277,896,6,9,DDoS
71902,87,21,60673,62,6,48,DDoS
9711,50,14,18676,797,4,20,DDoS
86132,77,89,43844,892,0,48,DDoS
19793,60,91,65708,241,9,41,DDoS
9199,96,60,10752,221,3,39,DDoS
77253,15,23,82548,17,6,6,DDoS
37191,36,95,75711,643,4,45,DDoS
11211,63,29,41670,492,1,21,DDoS
64069,69,47,68603,51,7,17,DDoS
89896,86,30,32478,342,1,20,DDoS
57746,80,90,27439,242,7,49,DDoS
22542,41,84,35747,79,1,13,DDoS
32312,74,38,30810,888,4,9,DDoS
46242,24,83,19302,25,3,32,DDoS
94783,82,27,67236,78,0,8,DDoS
88893,49,89,65467,62,7,17,DDoS
56388,18,87,35841,694,9,12,DDoS
28691,7,93,45713,956,2,16,DDoS
78960,4,15,50546,783,3,22,DDoS
85388,90,59,4048,388,3,24,DDoS
23601,69,3,34290,810,4,15,DDoS
19020,60,10,59906,472,2,23,DDoS
9155,55,79,77637,536,8,30,DDoS
70119,16,80,30778,791,3,10,DDoS
82051,99,17,28425,688,9,22,DDoS
37777,90,83,84388,72,3,40,DDoS
20710,82,11,91036,270,5,38,DDoS
25532,29,48,59176,509,7,21,DDoS
19601,23,5,13674,130,6,32,DDoS
64227,14,69,63402,867,3,40,DDoS
5967,79,64,89731,249,3,41,DDoS
85289,49,14,90907,474,4,47,DDoS
21022,33,50,34053,116,9,17,DDoS
44463,25,26,12957,189,4,13,DDoS
75671,21,72,73644,25,0,27,DDoS
6722,17,69,54616,364,7,10,DDoS
28413,23,7,18829,943,9,23,DDoS
93772,57,16,6837,318,4,35,DDoS
82050,81,55,65141,736,2,18,DDoS
86867,58,78,16032,598,2,12,DDoS
84596,14,56,27352,746,3,32,DDoS
67732,93,4,31215,614,6,18,DDoS
13297,20,48,57319,190,4,46,DDoS
69323,30,17,75642,183,0,31,DDoS
24816,19,36,42247,363,4,14,DDoS
41695,53,70,95302,363,4,10,DDoS
20702,56,80,44048,228,5,22,DDoS
26242,77,93,76532,664,6,4,DDoS
56841,82,38,67714,324,4,21,DDoS
68712,23,62,36319,443,1,41,DDoS
86663,62,48,17025,914,1,17,DDoS
93764,33,10,10780,291,3,6,DDoS
54574,18,36,23706,268,0,32,DDoS
86744,73,29,43916,877,6,2,DDoS
29482,33,78,76503,568,0,27,DDoS
10171,32,4,31856,14,2,0,DDoS
99932,61,44,10179,583,9,48,DDoS
4696,54,56,39623,989,6,46,DDoS
21058,17,42,18587,605,5,36,DDoS
21313,19,13,24733,654,6,21,DDoS
20149,91,46,89306,403,4,47,DDoS
54521,70,82,4975,345,7,43,DDoS
46740,99,33,79455,72,5,18,DDoS
5956,34,21,76138,802,3,13,DDoS
76731,84,80,46463,53,0,2,DDoS
83612,25,79,43154,162,1,18,DDoS
67641,68,57,76676,935,5,32,DDoS
64811,74,69,87706,791,3,20,DDoS
53160,74,70,29830,863,2,0,DDoS
52313,88,67,73126,692,6,25,DDoS
64232,85,48,47745,165,6,9,DDoS
16417,11,76,31609,487,1,34,DDoS
25729,91,33,18401,284,7,12,DDoS
31099,16,36,28729,367,0,5,DDoS
99134,90,33,46167,435,9,42,DDoS
30961,61,31,95181,541,6,5,DDoS
13602,94,21,58391,492,9,34,DDoS
10256,80,27,95583,223,0,15,DDoS
87120,7,91,59171,88,2,40,DDoS
35681,16,72,89096,148,2,7,DDoS
92328,99,62,7647,959,9,2,DDoS
88440,16,96,22106,107,1,4,DDoS
65789,40,26,7015,898,9,20,DDoS
44361,12,66,22506,673,4,30,DDoS
65503,35,12,25067,207,3,13,DDoS
35540,21,22,3056,794,5,36,DDoS
27536,50,17,98255,165,1,18,DDoS
85700,43,7,30328,59,3,36,DDoS
64043,17,68,78712,488,6,19,DDoS
79532,32,37,53832,237,0,1,DDoS
57575,41,38,43771,960,2,6,DDoS
3871,6,96,98421,466,0,32,DDoS
47002,88,11,87805,531,1,49,DDoS
50812,27,1,47515,158,8,41,DDoS
23626,20,25,65538,67,9,5,DDoS
60979,25,42,69650,171,4,6,DDoS
77057,66,52,79978,872,3,43,DDoS
67668,9,24,41151,486,3,17,DDoS
81070,92,53,2629,116,7,42,DDoS
90390,53,56,84463,436,2,28,DDoS
43998,61,63,97853,404,3,18,DDoS
64814,38,81,90432,810,1,24,DDoS
46607,3,8,29155,195,5,3,DDoS
8812,84,59,19288,567,8,12,DDoS
62844,70,45,51588,966,3,31,DDoS
71093,97,27,87951,455,5,26,DDoS
3179,55,52,37085,650,3,33,DDoS
44798,1,18,12251,926,1,27,DDoS
75601,70,91,26574,839,5,8,DDoS
9275,45,86,10623,457,6,7,DDoS
51574,98,16,87472,96,3,20,DDoS
48857,47,66,55715,258,6,45,DDoS
21700,79,5,7123,850,7,29,DDoS
40464,26,82,4061,449,2,28,DDoS
43351,14,3,40095,266,1,8,DDoS
94330,54,91,60618,286,4,12,DDoS
95319,71,81,29451,799,1,17,DDoS
83534,46,80,82897,447,9,37,DDoS
14869,31,70,82443,525,4,21,DDoS
61315,88,7,35814,586,9,30,DDoS
94688,59,50,86141,956,5,34,DDoS
21954,95,14,98792,211,7,41,DDoS
32555,29,38,77868,584,5,41,DDoS
64353,96,79,38832,664,3,9,DDoS
83190,17,47,96012,765,2,8,DDoS
46026,14,33,10445,813,1,30,DDoS
47976,36,43,34490,806,0,43,DDoS
81578,58,91,30767,189,1,39,DDoS
92502,24,29,47057,695,1,23,DDoS
46095,63,57,81746,334,4,40,DDoS
15270,91,5,90695,934,8,48,DDoS
31908,25,93,74100,632,0,7,DDoS
16523,59,96,42043,696,3,49,DDoS
63433,32,60,87755,484,9,19,DDoS
48068,82,70,28946,674,6,16,DDoS
20991,18,2,37587,985,9,27,DDoS
11775,37,70,4364,409,2,5,DDoS
78801,26,43,70854,877,7,41,DDoS
85995,9,4,57088,226,2,32,DDoS
62250,99,56,78015,818,7,27,DDoS
17673,64,93,8398,970,1,0,DDoS
28056,72,59,3452,462,4,40,DDoS
7614,20,89,88208,413,3,34,DDoS
8415,54,9,34193,974,8,23,DDoS
89691,86,3,80401,941,2,5,DDoS
44884,83,90,26345,998,4,6,DDoS
17964,30,48,86895,249,9,8,DDoS
38726,53,43,75335,747,8,36,DDoS
38044,92,91,60196,195,5,15,DDoS
58149,99,96,24053,57,1,33,DDoS
38544,63,1,84220,987,0,34,DDoS
50976,11,57,6015,395,0,34,DDoS
33252,31,53,98201,217,6,19,DDoS
4832,49,16,9657,166,1,22,DDoS
91811,94,51,52116,234,6,41,DDoS
81437,87,75,22951,153,0,34,DDoS
35148,19,90,98599,428,3,46,DDoS
62240,12,55,99279,120,9,45,DDoS
89454,15,1,27521,839,3,22,DDoS
86076,31,90,55431,884,4,3,DDoS
78116,43,28,11731,883,9,9,DDoS
54459,37,53,19744,474,0,42,DDoS
39402,79,58,64094,141,6,10,DDoS
58727,29,73,19423,634,1,39,DDoS
39578,26,60,18568,845,1,8,DDoS
91453,2,59,48411,956,7,39,DDoS
23318,84,22,4934,610,8,11,DDoS
76715,15,8,77945,682,5,16,DDoS
78787,4,49,97946,343,0,31,DDoS
86029,86,42,97344,929,0,22,DDoS
21466,50,27,9172,84,6,14,DDoS
96742,38,39,28358,802,7,27,DDoS
46475,23,83,67313,421,2,37,DDoS
61142,59,25,20763,528,8,4,DDoS
86160,90,38,49673,634,3,39,DDoS
27564,75,85,97706,45,3,17,DDoS
23412,28,24,86997,787,2,20,DDoS
94526,66,24,68975,634,7,14,DDoS
52001,8,60,8804,813,8,2,DDoS
58649,29,83,48594,232,0,45,DDoS
61957,11,50,79748,732,1,25,DDoS
36517,18,66,88189,539,0,14,DDoS
14156,55,14,88507,250,3,44,DDoS
24064,50,53,68525,143,9,19,DDoS
26711,14,32,74404,741,6,20,DDoS
31106,74,96,25604,400,6,25,DDoS
66458,99,92,23135,111,5,40,DDoS
17589,9,48,97080,661,4,22,DDoS
90272,99,39,38918,690,3,48,DDoS
87511,11,40,51849,507,7,24,DDoS
8214,63,42,31847,520,6,3,DDoS
97117,76,77,44774,712,9,9,DDoS
86731,67,76,61709,546,0,21,DDoS
28127,53,8,11680,986,5,2,DDoS
6141,39,79,96619,958,1,18,DDoS
29884,78,26,56037,554,3,30,DDoS
91421,56,12,59914,352,4,8,DDoS
3708,28,43,27309,850,7,28,DDoS
19375,75,51,11349,15,5,36,DDoS
16088,39,91,76079,967,1,45,DDoS
58615,25,82,61820,203,4,6,DDoS
46046,21,63,75996,751,4,37,DDoS
11014,10,49,35553,146,5,23,DDoS
65425,43,27,29525,844,0,7,DDoS
4273,15,9,6948,921,7,33,DDoS
48135,83,39,15498,482,2,25,DDoS
31881,48,65,19991,225,4,27,DDoS
98022,86,71,91510,358,6,27,DDoS
79077,21,90,60790,885,2,45,DDoS
9712,60,71,8660,192,9,6,DDoS
75704,96,7,27245,177,5,2,DDoS
53874,50,72,1238,803,4,21,DDoS
70087,23,80,20920,47,6,37,DDoS
13297,13,67,47659,684,9,45,DDoS
28128,69,10,75874,480,2,43,DDoS
69368,4,71,43517,461,1,17,DDoS
95019,92,85,76885,964,3,11,DDoS
88599,78,53,47350,499,2,30,DDoS
89499,72,95,78179,151,3,38,DDoS
79958,9,87,29274,769,6,4,DDoS
33920,35,57,46013,952,4,43,DDoS
12156,21,91,40913,112,3,40,DDoS
12108,58,86,46819,720,5,28,DDoS
32845,18,27,83168,721,6,42,DDoS
3800,97,54,93680,51,4,35,DDoS
43712,72,4,78857,956,6,13,DDoS
3610,81,88,95792,156,2,43,DDoS
78603,43,23,65910,75,6,17,DDoS
34872,95,48,24485,952,2,6,DDoS
11728,98,83,3860,202,5,22,DDoS
96102,6,42,50875,307,7,32,DDoS
96319,86,3,15919,47,5,44,DDoS
21583,78,91,99873,511,9,15,DDoS
86774,67,3,74947,662,2,36,DDoS
8263,12,28,10586,627,4,24,DDoS
68450,12,63,52986,437,8,8,DDoS
90285,66,81,90848,673,7,27,DDoS
20456,2,31,24055,361,5,8,DDoS
92118,15,10,35890,935,8,11,DDoS
66942,23,49,64081,335,1,17,DDoS
14689,29,86,29807,47,8,26,DDoS
33934,81,94,86920,106,9,25,DDoS
34276,96,21,48177,117,9,25,DDoS
20873,7,53,95461,640,5,9,DDoS
14050,94,87,69625,160,8,16,DDoS
67216,28,76,15242,83,3,31,DDoS
85444,14,89,57317,66,4,23,DDoS
85040,44,54,40978,887,1,42,DDoS
22644,30,57,17433,344,2,47,DDoS
63021,81,20,34282,261,0,7,DDoS
38125,32,49,77519,928,3,29,DDoS
67899,70,7,44578,813,1,25,DDoS
43291,88,29,71207,834,1,23,DDoS
36060,6,48,25133,776,0,26,DDoS
2538,27,93,51317,263,9,14,DDoS
37176,82,13,66950,394,1,27,DDoS
42520,88,3,60612,465,3,10,DDoS
26675,24,2,65873,268,5,38,DDoS
19287,34,16,87778,791,6,1,DDoS
1174,40,94,63002,474,6,8,DDoS
93268,47,6,53508,43,6,49,DDoS
35998,79,45,39379,504,3,44,DDoS
54312,75,71,16231,335,4,22,DDoS
13112,86,5,88385,846,2,32,DDoS
76225,24,56,42163,247,0,18,DDoS
45814,65,71,32676,700,7,12,DDoS
86091,18,98,88592,625,9,13,DDoS
51719,44,32,86483,550,6,31,DDoS
34919,76,49,56535,748,8,48,DDoS
74155,57,13,92576,475,9,21,DDoS
72569,28,30,47110,753,3,19,DDoS
